com.flashforceapp.falconsdefault,published,managed_by_android,false,en_US; American Pro Football Home Atlanta; Flash Force Pattern,true,990000
com.flashforceapp.falconsaway,published,managed_by_android,false,en_US; American Pro Football Away Atlanta; Flash Force Pattern,true,990000
com.flashforceapp.falconsalt1,published,managed_by_android,false,en_US; American Pro Football Black Alternate Atlanta; Flash Force Pattern,true,990000
com.flashforceapp.texansdefault,published,managed_by_android,false,en_US; American Pro Football Home Houston; Flash Force Pattern,true,990000
com.flashforceapp.texansaway,published,managed_by_android,false,en_US; American Pro Football Away Houston; Flash Force Pattern,true,990000
com.flashforceapp.texansalt1,published,managed_by_android,false,en_US; American Pro Football Red Alternate Houston; Flash Force Pattern,true,990000
com.flashforceapp.titansdefault,published,managed_by_android,false,en_US; American Pro Football Home Tennessee; Flash Force Pattern,true,990000
com.flashforceapp.titansaway,published,managed_by_android,false,en_US; American Pro Football Away Tennessee; Flash Force Pattern,true,990000
com.flashforceapp.titansalt1,published,managed_by_android,false,en_US; American Pro Football Blue Alternate Tennessee; Flash Force Pattern,true,990000
com.flashforceapp.brownsdefault,published,managed_by_android,false,en_US; American Pro Football Home Cleveland; Flash Force Pattern,true,990000
com.flashforceapp.brownsaway,published,managed_by_android,false,en_US; American Pro Football Away Cleveland; Flash Force Pattern,true,990000
com.flashforceapp.brownsalt1,published,managed_by_android,false,en_US; American Pro Football Orange Alternate Cleveland; Flash Force Pattern,true,990000
com.flashforceapp.bengalsdefault,published,managed_by_android,false,en_US; American Pro Football Home Cincinnati; Flash Force Pattern,true,990000
com.flashforceapp.bengalsaway,published,managed_by_android,false,en_US; American Pro Football Away Cincinnati; Flash Force Pattern,true,990000
com.flashforceapp.bengalsalt1,published,managed_by_android,false,en_US; American Pro Football Orange Alternate Cincinnati; Flash Force Pattern,true,990000
com.flashforceapp.raidersdefault,published,managed_by_android,false,en_US; American Pro Football Home Oakland; Flash Force Pattern,true,990000
com.flashforceapp.raidersaway,published,managed_by_android,false,en_US; American Pro Football Away Oakland; Flash Force Pattern,true,990000
com.flashforceapp.billsdefault,published,managed_by_android,false,en_US; American Pro Football Home Buffalo; Flash Force Pattern,true,990000
com.flashforceapp.billsaway,published,managed_by_android,false,en_US; American Pro Football Away Buffalo; Flash Force Pattern,true,990000
com.flashforceapp.billsalt1,published,managed_by_android,false,en_US; American Pro Football White Alternate Buffalo; Flash Force Pattern,true,990000
com.flashforceapp.chargersdefault,published,managed_by_android,false,en_US; American Pro Football Home San Diego; Flash Force Pattern,true,990000
com.flashforceapp.chargersaway,published,managed_by_android,false,en_US; American Pro Football Away San Diego; Flash Force Pattern,true,990000
com.flashforceapp.chargersalt1,published,managed_by_android,false,en_US; American Pro Football Powder Blue San Diego; Flash Force Pattern,true,990000
com.flashforceapp.dolphicsdefault,published,managed_by_android,false,en_US; American Pro Football Home Miami; Flash Force Pattern,true,990000
com.flashforceapp.dolphicsaway,published,managed_by_android,false,en_US; American Pro Football Away Miami; Flash Force Pattern,true,990000
com.flashforceapp.giantsdefault,published,managed_by_android,false,en_US; American Pro Football Home New York; Flash Force Pattern,true,990000
com.flashforceapp.giantsaway,published,managed_by_android,false,en_US; American Pro Football Away New York; Flash Force Pattern,true,990000
com.flashforceapp.ramsdefault,published,managed_by_android,false,en_US; American Pro Football Home St Louis; Flash Force Pattern,true,990000
com.flashforceapp.ramsaway,published,managed_by_android,false,en_US; American Pro Football Away St Louis; Flash Force Pattern,true,990000
com.flashforceapp.ramsalt1,published,managed_by_android,false,en_US; American Pro Football Yellow Alternate St Louis; Flash Force Pattern,true,990000
com.flashforceapp.jaguarsdefault,published,managed_by_android,false,en_US; American Pro Football Home Jacksonville; Flash Force Pattern,true,990000
com.flashforceapp.jaguarsaway,published,managed_by_android,false,en_US; American Pro Football Away Jacksonville; Flash Force Pattern,true,990000
com.flashforceapp.jaguarsalt1,published,managed_by_android,false,en_US; American Pro Football Green Alternate Jacksonville; Flash Force Pattern,true,990000
com.flashforceapp.ravensdefault,published,managed_by_android,false,en_US; American Pro Football Home Baltimore; Flash Force Pattern,true,990000
com.flashforceapp.ravensaway,published,managed_by_android,false,en_US; American Pro Football Away Baltimore; Flash Force Pattern,true,990000
com.flashforceapp.ravensalt1,published,managed_by_android,false,en_US; American Pro Football Black Alternate Baltimore; Flash Force Pattern,true,990000
com.flashforceapp.lionsdefault,published,managed_by_android,false,en_US; American Pro Football Home Detroit; Flash Force Pattern,true,990000
com.flashforceapp.lionsaway,published,managed_by_android,false,en_US; American Pro Football Away Detroit; Flash Force Pattern,true,990000
com.flashforceapp.chiefsdefault,published,managed_by_android,false,en_US; American Pro Football Home Kansas City; Flash Force Pattern,true,990000
com.flashforceapp.chiefsaway,published,managed_by_android,false,en_US; American Pro Football Away Kansas City; Flash Force Pattern,true,990000
com.flashforceapp.broncosdefault,published,managed_by_android,false,en_US; American Pro Football Home Denver; Flash Force Pattern,true,990000
com.flashforceapp.broncosaway,published,managed_by_android,false,en_US; American Pro Football Away Denver; Flash Force Pattern,true,990000
com.flashforceapp.broncosalt1,published,managed_by_android,false,en_US; American Pro Football Blue Alternate Denver; Flash Force Pattern,true,990000
com.flashforceapp.redskinsdefault,published,managed_by_android,false,en_US; American Pro Football Home Washington; Flash Force Pattern,true,990000
com.flashforceapp.redskinsaway,published,managed_by_android,false,en_US; American Pro Football Away Washington; Flash Force Pattern,true,990000
com.flashforceapp.redskinsalt1,published,managed_by_android,false,en_US; American Pro Football Gold Alternate Washington; Flash Force Pattern,true,990000
com.flashforceapp.packersdefault,published,managed_by_android,false,en_US; American Pro Football Home Green Bay; Flash Force Pattern,true,990000
com.flashforceapp.packersaway,published,managed_by_android,false,en_US; American Pro Football Away Green Bay; Flash Force Pattern,true,990000
com.flashforceapp.packersalt1,published,managed_by_android,false,en_US; American Pro Football Blue Alternate Green Bay; Flash Force Pattern,true,990000
com.flashforceapp.vikingsdefault,published,managed_by_android,false,en_US; American Pro Football Home Minnesota; Flash Force Pattern,true,990000
com.flashforceapp.vikingsaway,published,managed_by_android,false,en_US; American Pro Football Away Minnesota; Flash Force Pattern,true,990000
com.flashforceapp.cowboysdefault,published,managed_by_android,false,en_US; American Pro Football Home Dallas; Flash Force Pattern,true,990000
com.flashforceapp.cowboysaway,published,managed_by_android,false,en_US; American Pro Football Away Dallas; Flash Force Pattern,true,990000
com.flashforceapp.cowboysalt1,published,managed_by_android,false,en_US; American Pro Football White Alternate Dallas; Flash Force Pattern,true,990000
com.flashforceapp.firedefault,published,managed_by_android,false,en_US; American Pro Soccer Home Chicago; Flash Force Pattern,true,990000
com.flashforceapp.revolutiondefault,published,managed_by_android,false,en_US; American Pro Soccer Home New England; Flash Force Pattern,true,990000
com.flashforceapp.torontofcdefault,published,managed_by_android,false,en_US; American Pro Soccer Home Toronto; Flash Force Pattern,true,990000
com.flashforceapp.fcdallasdefault,published,managed_by_android,false,en_US; American Pro Soccer Home Dallas; Flash Force Pattern,true,990000
com.flashforceapp.timbersdefault,published,managed_by_android,false,en_US; American Pro Soccer Home Portland; Flash Force Pattern,true,990000
com.flashforceapp.nycfcdefault,published,managed_by_android,false,en_US; American Pro Soccer Home New York City; Flash Force Pattern,true,990000
com.flashforceapp.redbullsdefault,published,managed_by_android,false,en_US; American Pro Soccer Home New York; Flash Force Pattern,true,990000
com.flashforceapp.impactdefault,published,managed_by_android,false,en_US; American Pro Soccer Home Montreal; Flash Force Pattern,true,990000
com.flashforceapp.dcuniteddefault,published,managed_by_android,false,en_US; American Pro Soccer Home DC; Flash Force Pattern,true,990000
com.flashforceapp.crewdefault,published,managed_by_android,false,en_US; American Pro Soccer Home Columbus; Flash Force Pattern,true,990000
com.flashforceapp.earthquakesdefault,published,managed_by_android,false,en_US; American Pro Soccer Home San Jose; Flash Force Pattern,true,990000
com.flashforceapp.uniondefault,published,managed_by_android,false,en_US; American Pro Soccer Home Philadelphia; Flash Force Pattern,true,990000
com.flashforceapp.rapidsdefault,published,managed_by_android,false,en_US; American Pro Soccer Home Colorado; Flash Force Pattern,true,990000
com.flashforceapp.sportingkcdefault,published,managed_by_android,false,en_US; American Pro Soccer Home Kansas City; Flash Force Pattern,true,990000
com.flashforceapp.soundersfcdefault,published,managed_by_android,false,en_US; American Pro Soccer Home Seattle; Flash Force Pattern,true,990000
com.flashforceapp.chivasusadefault,published,managed_by_android,false,en_US; American Pro Soccer Home Chivas; Flash Force Pattern,true,990000
com.flashforceapp.orlandoscdefault,published,managed_by_android,false,en_US; American Pro Soccer Home Orlando; Flash Force Pattern,true,990000
com.flashforceapp.realsldefault,published,managed_by_android,false,en_US; American Pro Soccer Home Salt Lake; Flash Force Pattern,true,990000
com.flashforceapp.whitecapsfcdefault,published,managed_by_android,false,en_US; American Pro Soccer Home Vancouver; Flash Force Pattern,true,990000
com.flashforceapp.dynamodefault,published,managed_by_android,false,en_US; American Pro Soccer Home Houston; Flash Force Pattern,true,990000
com.flashforceapp.lagalaxydefault,published,managed_by_android,false,en_US; American Pro Soccer Home Los Angeles; Flash Force Pattern,true,990000
com.flashforceapp.knicksdefault,published,managed_by_android,false,en_US; American Pro Basketball Home New York; Flash Force Pattern,true,990000
com.flashforceapp.lakersdefault,published,managed_by_android,false,en_US; American Pro Basketball Home Los Angeles; Flash Force Pattern,true,990000
com.flashforceapp.grizzliesdefault,published,managed_by_android,false,en_US; American Pro Basketball Home Memphis; Flash Force Pattern,true,990000
com.flashforceapp.spursdefault,published,managed_by_android,false,en_US; American Pro Basketball Home San Antonio; Flash Force Pattern,true,990000
com.flashforceapp.pelicansdefault,published,managed_by_android,false,en_US; American Pro Basketball Home New Orleans; Flash Force Pattern,true,990000
com.flashforceapp.rocketsdefault,published,managed_by_android,false,en_US; American Pro Basketball Home Houston; Flash Force Pattern,true,990000
com.flashforceapp.pistonsdefault,published,managed_by_android,false,en_US; American Pro Basketball Home Detroit; Flash Force Pattern,true,990000
com.flashforceapp.celticsdefault,published,managed_by_android,false,en_US; American Pro Basketball Home Boston; Flash Force Pattern,true,990000
com.flashforceapp.heatdefault,published,managed_by_android,false,en_US; American Pro Basketball Home Miami; Flash Force Pattern,true,990000
com.flashforceapp.magicdefault,published,managed_by_android,false,en_US; American Pro Basketball Home Orlando; Flash Force Pattern,true,990000
com.flashforceapp.trailblazersdefault,published,managed_by_android,false,en_US; American Pro Basketball Home Portland; Flash Force Pattern,true,990000
com.flashforceapp.warriorsdefault,published,managed_by_android,false,en_US; American Pro Basketball Home Golden State; Flash Force Pattern,true,990000
com.flashforceapp.bullsdefault,published,managed_by_android,false,en_US; American Pro Basketball Home Chicago; Flash Force Pattern,true,990000
com.flashforceapp.wizardsdefault,published,managed_by_android,false,en_US; American Pro Basketball Home Washington; Flash Force Pattern,true,990000
com.flashforceapp.mavericksdefault,published,managed_by_android,false,en_US; American Pro Basketball Home Dallas; Flash Force Pattern,true,990000
com.flashforceapp.timerwolvesdefault,published,managed_by_android,false,en_US; American Pro Basketball Home Minnesota; Flash Force Pattern,true,990000
com.flashforceapp.clippersdefault,published,managed_by_android,false,en_US; American Pro Basketball Home Los Angeles 2; Flash Force Pattern,true,990000
com.flashforceapp.thunderdefault,published,managed_by_android,false,en_US; American Pro Basketball Home Oklahoma City; Flash Force Pattern,true,990000
com.flashforceapp.hornetsdefault,published,managed_by_android,false,en_US; American Pro Basketball Home Charlotte; Flash Force Pattern,true,990000
com.flashforceapp.bucksdefault,published,managed_by_android,false,en_US; American Pro Basketball Home Milwaukee; Flash Force Pattern,true,990000
com.flashforceapp.raptorsdefault,published,managed_by_android,false,en_US; American Pro Basketball Home Toronto; Flash Force Pattern,true,990000
com.flashforceapp.jazzdefault,published,managed_by_android,false,en_US; American Pro Basketball Home Utah; Flash Force Pattern,true,990000
com.flashforceapp.sunsdefault,published,managed_by_android,false,en_US; American Pro Basketball Home Phoenix; Flash Force Pattern,true,990000
com.flashforceapp.sackingsdefault,published,managed_by_android,false,en_US; American Pro Basketball Home Sacramento; Flash Force Pattern,true,990000
com.flashforceapp.sevsixersdefault,published,managed_by_android,false,en_US; American Pro Basketball Home Philadelphia; Flash Force Pattern,true,990000
com.flashforceapp.cavaliersdefault,published,managed_by_android,false,en_US; American Pro Basketball Home Cleveland; Flash Force Pattern,true,990000
com.flashforceapp.hawksdefault,published,managed_by_android,false,en_US; American Pro Basketball Home Atlanta; Flash Force Pattern,true,990000
com.flashforceapp.netsdefault,published,managed_by_android,false,en_US; American Pro Basketball Home Brooklyn; Flash Force Pattern,true,990000
com.flashforceapp.pacersdefault,published,managed_by_android,false,en_US; American Pro Basketball Home Indiana; Flash Force Pattern,true,990000
com.flashforceapp.nuggetsdefault,published,managed_by_android,false,en_US; American Pro Basketball Home Denver; Flash Force Pattern,true,990000
com.flashforceapp.afghanistan,published,managed_by_android,false,en_US; National Soccer Home Afghanistan; Flash Force Pattern,true,990000
com.flashforceapp.australia,published,managed_by_android,false,en_US; National Soccer Home Australia; Flash Force Pattern,true,990000
com.flashforceapp.bahrain,published,managed_by_android,false,en_US; National Soccer Home Bahrain; Flash Force Pattern,true,990000
com.flashforceapp.bangladesh,published,managed_by_android,false,en_US; National Soccer Home Bangladesh; Flash Force Pattern,true,990000
com.flashforceapp.bhutan,published,managed_by_android,false,en_US; National Soccer Home Bhutan; Flash Force Pattern,true,990000
com.flashforceapp.bruneidarussalam,published,managed_by_android,false,en_US; National Soccer Home Brunei; Flash Force Pattern,true,990000
com.flashforceapp.cambodia,published,managed_by_android,false,en_US; National Soccer Home Cambodia; Flash Force Pattern,true,990000
com.flashforceapp.chinapr,published,managed_by_android,false,en_US; National Soccer Home China PR; Flash Force Pattern,true,990000
com.flashforceapp.chinesetaipei,published,managed_by_android,false,en_US; National Soccer Home Taiwan; Flash Force Pattern,true,990000
com.flashforceapp.guam,published,managed_by_android,false,en_US; National Soccer Home Guam; Flash Force Pattern,true,990000
com.flashforceapp.hongkong,published,managed_by_android,false,en_US; National Soccer Home Hong Kong; Flash Force Pattern,true,990000
com.flashforceapp.india,published,managed_by_android,false,en_US; National Soccer Home India; Flash Force Pattern,true,990000
com.flashforceapp.indonesia,published,managed_by_android,false,en_US; National Soccer Home Indonesia; Flash Force Pattern,true,990000
com.flashforceapp.iran,published,managed_by_android,false,en_US; National Soccer Home Iran; Flash Force Pattern,true,990000
com.flashforceapp.iraq,published,managed_by_android,false,en_US; National Soccer Home Iraq; Flash Force Pattern,true,990000
com.flashforceapp.japan,published,managed_by_android,false,en_US; National Soccer Home Japan; Flash Force Pattern,true,990000
com.flashforceapp.jordan,published,managed_by_android,false,en_US; National Soccer Home Jordan; Flash Force Pattern,true,990000
com.flashforceapp.koreadpr,published,managed_by_android,false,en_US; National Soccer Home South Korea; Flash Force Pattern,true,990000
com.flashforceapp.korearepublic,published,managed_by_android,false,en_US; National Soccer Home North Korea; Flash Force Pattern,true,990000
com.flashforceapp.kuwait,published,managed_by_android,false,en_US; National Soccer Home Kuwait; Flash Force Pattern,true,990000
com.flashforceapp.kyrgyzstan,published,managed_by_android,false,en_US; National Soccer Home Kyrgyzstan; Flash Force Pattern,true,990000
com.flashforceapp.laos,published,managed_by_android,false,en_US; National Soccer Home Laos; Flash Force Pattern,true,990000
com.flashforceapp.lebanon,published,managed_by_android,false,en_US; National Soccer Home Lebanon; Flash Force Pattern,true,990000
com.flashforceapp.macau,published,managed_by_android,false,en_US; National Soccer Home Macau; Flash Force Pattern,true,990000
com.flashforceapp.malaysia,published,managed_by_android,false,en_US; National Soccer Home Malaysia; Flash Force Pattern,true,990000
com.flashforceapp.maldives,published,managed_by_android,false,en_US; National Soccer Home Maldives; Flash Force Pattern,true,990000
com.flashforceapp.mongolia,published,managed_by_android,false,en_US; National Soccer Home Mongolia; Flash Force Pattern,true,990000
com.flashforceapp.myanmar,published,managed_by_android,false,en_US; National Soccer Home Myanmar; Flash Force Pattern,true,990000
com.flashforceapp.nepal,published,managed_by_android,false,en_US; National Soccer Home Nepal; Flash Force Pattern,true,990000
com.flashforceapp.northernmarianaislands,published,managed_by_android,false,en_US; National Soccer Home Mariana Islands; Flash Force Pattern,true,990000
com.flashforceapp.oman,published,managed_by_android,false,en_US; National Soccer Home Oman; Flash Force Pattern,true,990000
com.flashforceapp.pakistan,published,managed_by_android,false,en_US; National Soccer Home Pakistan; Flash Force Pattern,true,990000
com.flashforceapp.palestine,published,managed_by_android,false,en_US; National Soccer Home Palestine; Flash Force Pattern,true,990000
com.flashforceapp.philippines,published,managed_by_android,false,en_US; National Soccer Home Philippines; Flash Force Pattern,true,990000
com.flashforceapp.qatar,published,managed_by_android,false,en_US; National Soccer Home Qatar; Flash Force Pattern,true,990000
com.flashforceapp.saudiarabia,published,managed_by_android,false,en_US; National Soccer Home Saudi Arabia; Flash Force Pattern,true,990000
com.flashforceapp.singapore,published,managed_by_android,false,en_US; National Soccer Home Singapore; Flash Force Pattern,true,990000
com.flashforceapp.srilanka,published,managed_by_android,false,en_US; National Soccer Home Sri Lanka; Flash Force Pattern,true,990000
com.flashforceapp.syria,published,managed_by_android,false,en_US; National Soccer Home Syria; Flash Force Pattern,true,990000
com.flashforceapp.tajikistan,published,managed_by_android,false,en_US; National Soccer Home Tajikistan; Flash Force Pattern,true,990000
com.flashforceapp.thailand,published,managed_by_android,false,en_US; National Soccer Home Thailand; Flash Force Pattern,true,990000
com.flashforceapp.timorleste,published,managed_by_android,false,en_US; National Soccer Home Timor Leste; Flash Force Pattern,true,990000
com.flashforceapp.turkmenistan,published,managed_by_android,false,en_US; National Soccer Home Turkmenistan; Flash Force Pattern,true,990000
com.flashforceapp.unitedarabemirates,published,managed_by_android,false,en_US; National Soccer Home United Arab Emirates; Flash Force Pattern,true,990000
com.flashforceapp.uzbekistan,published,managed_by_android,false,en_US; National Soccer Home Uzbekistan; Flash Force Pattern,true,990000
com.flashforceapp.vietnam,published,managed_by_android,false,en_US; National Soccer Home Vietnam; Flash Force Pattern,true,990000
com.flashforceapp.yemen,published,managed_by_android,false,en_US; National Soccer Home Yemen; Flash Force Pattern,true,990000
com.flashforceapp.algeria,published,managed_by_android,false,en_US; National Soccer Home Algeria; Flash Force Pattern,true,990000
com.flashforceapp.angola,published,managed_by_android,false,en_US; National Soccer Home Angola; Flash Force Pattern,true,990000
com.flashforceapp.benin,published,managed_by_android,false,en_US; National Soccer Home Benin; Flash Force Pattern,true,990000
com.flashforceapp.botswana,published,managed_by_android,false,en_US; National Soccer Home Botswana; Flash Force Pattern,true,990000
com.flashforceapp.burkinafaso,published,managed_by_android,false,en_US; National Soccer Home Burkina Faso; Flash Force Pattern,true,990000
com.flashforceapp.burundi,published,managed_by_android,false,en_US; National Soccer Home Burundi; Flash Force Pattern,true,990000
com.flashforceapp.cameroon,published,managed_by_android,false,en_US; National Soccer Home Cameroon; Flash Force Pattern,true,990000
com.flashforceapp.capeverde,published,managed_by_android,false,en_US; National Soccer Home Cape Verde; Flash Force Pattern,true,990000
com.flashforceapp.centralafricanrepublic,published,managed_by_android,false,en_US; National Soccer Home Central African Republic; Flash Force Pattern,true,990000
com.flashforceapp.chad,published,managed_by_android,false,en_US; National Soccer Home Chad; Flash Force Pattern,true,990000
com.flashforceapp.comoros,published,managed_by_android,false,en_US; National Soccer Home Comoros; Flash Force Pattern,true,990000
com.flashforceapp.congo,published,managed_by_android,false,en_US; National Soccer Home Congo; Flash Force Pattern,true,990000
com.flashforceapp.congodr,published,managed_by_android,false,en_US; National Soccer Home Congo DR; Flash Force Pattern,true,990000
com.flashforceapp.djibouti,published,managed_by_android,false,en_US; National Soccer Home Djibouti; Flash Force Pattern,true,990000
com.flashforceapp.egypt,published,managed_by_android,false,en_US; National Soccer Home Egypt; Flash Force Pattern,true,990000
com.flashforceapp.equatorialguinea,published,managed_by_android,false,en_US; National Soccer Home Equatorial Guinea; Flash Force Pattern,true,990000
com.flashforceapp.eritrea,published,managed_by_android,false,en_US; National Soccer Home Eritrea; Flash Force Pattern,true,990000
com.flashforceapp.ethiopia,published,managed_by_android,false,en_US; National Soccer Home Ethiopia; Flash Force Pattern,true,990000
com.flashforceapp.gabon,published,managed_by_android,false,en_US; National Soccer Home Gabon; Flash Force Pattern,true,990000
com.flashforceapp.gambia,published,managed_by_android,false,en_US; National Soccer Home Gambia; Flash Force Pattern,true,990000
com.flashforceapp.ghana,published,managed_by_android,false,en_US; National Soccer Home Ghana; Flash Force Pattern,true,990000
com.flashforceapp.guinea,published,managed_by_android,false,en_US; National Soccer Home Guinea; Flash Force Pattern,true,990000
com.flashforceapp.guineabissau,published,managed_by_android,false,en_US; National Soccer Home Guinea Bissau; Flash Force Pattern,true,990000
com.flashforceapp.ivorycoast,published,managed_by_android,false,en_US; National Soccer Home Ivory Coast; Flash Force Pattern,true,990000
com.flashforceapp.kenya,published,managed_by_android,false,en_US; National Soccer Home Kenya; Flash Force Pattern,true,990000
com.flashforceapp.lesotho,published,managed_by_android,false,en_US; National Soccer Home Lesotho; Flash Force Pattern,true,990000
com.flashforceapp.liberia,published,managed_by_android,false,en_US; National Soccer Home Liberia; Flash Force Pattern,true,990000
com.flashforceapp.libya,published,managed_by_android,false,en_US; National Soccer Home Libya; Flash Force Pattern,true,990000
com.flashforceapp.madagascar,published,managed_by_android,false,en_US; National Soccer Home Madagascar; Flash Force Pattern,true,990000
com.flashforceapp.malawi,published,managed_by_android,false,en_US; National Soccer Home Malawi; Flash Force Pattern,true,990000
com.flashforceapp.mali,published,managed_by_android,false,en_US; National Soccer Home Mali; Flash Force Pattern,true,990000
com.flashforceapp.mauritania,published,managed_by_android,false,en_US; National Soccer Home Mauritania; Flash Force Pattern,true,990000
com.flashforceapp.mauritius,published,managed_by_android,false,en_US; National Soccer Home Mauritius; Flash Force Pattern,true,990000
com.flashforceapp.morocco,published,managed_by_android,false,en_US; National Soccer Home Morocco; Flash Force Pattern,true,990000
com.flashforceapp.mozambique,published,managed_by_android,false,en_US; National Soccer Home Mozambique; Flash Force Pattern,true,990000
com.flashforceapp.namibia,published,managed_by_android,false,en_US; National Soccer Home Namibia; Flash Force Pattern,true,990000
com.flashforceapp.niger,published,managed_by_android,false,en_US; National Soccer Home Niger; Flash Force Pattern,true,990000
com.flashforceapp.nigeria,published,managed_by_android,false,en_US; National Soccer Home Nigeria; Flash Force Pattern,true,990000
com.flashforceapp.reunion,published,managed_by_android,false,en_US; National Soccer Home Reunion; Flash Force Pattern,true,990000
com.flashforceapp.rwanda,published,managed_by_android,false,en_US; National Soccer Home Rwanda; Flash Force Pattern,true,990000
com.flashforceapp.saotomeandprincipe,published,managed_by_android,false,en_US; National Soccer Home Sao Tome and Principe; Flash Force Pattern,true,990000
com.flashforceapp.senegal,published,managed_by_android,false,en_US; National Soccer Home Senegal; Flash Force Pattern,true,990000
com.flashforceapp.seychelles,published,managed_by_android,false,en_US; National Soccer Home Seychelles; Flash Force Pattern,true,990000
com.flashforceapp.sierraleone,published,managed_by_android,false,en_US; National Soccer Home Sierra Leone; Flash Force Pattern,true,990000
com.flashforceapp.somalia,published,managed_by_android,false,en_US; National Soccer Home Somalia; Flash Force Pattern,true,990000
com.flashforceapp.southafrica,published,managed_by_android,false,en_US; National Soccer Home South Africa; Flash Force Pattern,true,990000
com.flashforceapp.southsudan,published,managed_by_android,false,en_US; National Soccer Home South Sudan; Flash Force Pattern,true,990000
com.flashforceapp.sudan,published,managed_by_android,false,en_US; National Soccer Home Sudan; Flash Force Pattern,true,990000
com.flashforceapp.swaziland,published,managed_by_android,false,en_US; National Soccer Home Swaziland; Flash Force Pattern,true,990000
com.flashforceapp.tanzania,published,managed_by_android,false,en_US; National Soccer Home Tanzania; Flash Force Pattern,true,990000
com.flashforceapp.togo,published,managed_by_android,false,en_US; National Soccer Home Togo; Flash Force Pattern,true,990000
com.flashforceapp.tunisia,published,managed_by_android,false,en_US; National Soccer Home Tunisia; Flash Force Pattern,true,990000
com.flashforceapp.uganda,published,managed_by_android,false,en_US; National Soccer Home Uganda; Flash Force Pattern,true,990000
com.flashforceapp.zambia,published,managed_by_android,false,en_US; National Soccer Home Zambia; Flash Force Pattern,true,990000
com.flashforceapp.zanzibar,published,managed_by_android,false,en_US; National Soccer Home Zanzibar; Flash Force Pattern,true,990000
com.flashforceapp.zimbabwe,published,managed_by_android,false,en_US; National Soccer Home Zimbabwe; Flash Force Pattern,true,990000
com.flashforceapp.anguilla,published,managed_by_android,false,en_US; National Soccer Home Anguilla; Flash Force Pattern,true,990000
com.flashforceapp.antiguaandbarbuda,published,managed_by_android,false,en_US; National Soccer Home Antigua and Barbuda; Flash Force Pattern,true,990000
com.flashforceapp.aruba,published,managed_by_android,false,en_US; National Soccer Home Aruba; Flash Force Pattern,true,990000
com.flashforceapp.bahamas,published,managed_by_android,false,en_US; National Soccer Home Bahamas; Flash Force Pattern,true,990000
com.flashforceapp.barbados,published,managed_by_android,false,en_US; National Soccer Home Barbados; Flash Force Pattern,true,990000
com.flashforceapp.belize,published,managed_by_android,false,en_US; National Soccer Home Belize; Flash Force Pattern,true,990000
com.flashforceapp.bermuda,published,managed_by_android,false,en_US; National Soccer Home Bermuda; Flash Force Pattern,true,990000
com.flashforceapp.bonaire,published,managed_by_android,false,en_US; National Soccer Home Bonaire; Flash Force Pattern,true,990000
com.flashforceapp.britishvirginislands,published,managed_by_android,false,en_US; National Soccer Home British Virgin Islands; Flash Force Pattern,true,990000
com.flashforceapp.canada,published,managed_by_android,false,en_US; National Soccer Home Canada; Flash Force Pattern,true,990000
com.flashforceapp.caymanislands,published,managed_by_android,false,en_US; National Soccer Home Cayman Islands; Flash Force Pattern,true,990000
com.flashforceapp.costarica,published,managed_by_android,false,en_US; National Soccer Home Costa Rica; Flash Force Pattern,true,990000
com.flashforceapp.cuba,published,managed_by_android,false,en_US; National Soccer Home Cuba; Flash Force Pattern,true,990000
com.flashforceapp.curacao,published,managed_by_android,false,en_US; National Soccer Home Curacao; Flash Force Pattern,true,990000
com.flashforceapp.dominica,published,managed_by_android,false,en_US; National Soccer Home Dominica; Flash Force Pattern,true,990000
com.flashforceapp.dominicanrepublic,published,managed_by_android,false,en_US; National Soccer Home Dominican Republic; Flash Force Pattern,true,990000
com.flashforceapp.elsalvador,published,managed_by_android,false,en_US; National Soccer Home El Salvador; Flash Force Pattern,true,990000
com.flashforceapp.frenchguiana,published,managed_by_android,false,en_US; National Soccer Home French Guiana; Flash Force Pattern,true,990000
com.flashforceapp.grenada,published,managed_by_android,false,en_US; National Soccer Home Grenada; Flash Force Pattern,true,990000
com.flashforceapp.guadeloupe,published,managed_by_android,false,en_US; National Soccer Home Guadeloupe; Flash Force Pattern,true,990000
com.flashforceapp.guatemala,published,managed_by_android,false,en_US; National Soccer Home Guatemala; Flash Force Pattern,true,990000
com.flashforceapp.guyana,published,managed_by_android,false,en_US; National Soccer Home Guyana; Flash Force Pattern,true,990000
com.flashforceapp.haiti,published,managed_by_android,false,en_US; National Soccer Home Haiti; Flash Force Pattern,true,990000
com.flashforceapp.honduras,published,managed_by_android,false,en_US; National Soccer Home Honduras; Flash Force Pattern,true,990000
com.flashforceapp.jamaica,published,managed_by_android,false,en_US; National Soccer Home Jamaica; Flash Force Pattern,true,990000
com.flashforceapp.martinique,published,managed_by_android,false,en_US; National Soccer Home Martinique; Flash Force Pattern,true,990000
com.flashforceapp.mexico,published,managed_by_android,false,en_US; National Soccer Home Mexico; Flash Force Pattern,true,990000
com.flashforceapp.montserrat,published,managed_by_android,false,en_US; National Soccer Home Montserrat; Flash Force Pattern,true,990000
com.flashforceapp.nicaragua,published,managed_by_android,false,en_US; National Soccer Home Nicaragua; Flash Force Pattern,true,990000
com.flashforceapp.panama,published,managed_by_android,false,en_US; National Soccer Home Panama; Flash Force Pattern,true,990000
